DH_CARGA,SITUACAO,JORNADA,ESCOLARIDADE_ITEM,ESCOLARIDADE,DESCR_CARGO,GRUPO_CARGO,TIPO_CARGO,LOTACAO,LOTACAO_DESCR,REGIME_JUR,NUM_SERVIDORES
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Técnico de Laboratório Área                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,8
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Técnico de Laboratório Área                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,10
2018-12-11 19:33:05.023159,Ativo,40h,14,Doutorado,Técnico de Laboratório Área                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,8
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Técnico de Tecnologia da Informação                         ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Técnico em Anatomia e Necrópsia                             ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Exercício Provisório,40h,10,Sup. Compl. ou Habilitação Legal Eq.,CAIXA                                                       ,CLT,Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,CLT,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Contador                                                    ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Copeiro                                                     ,Classe B (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Enfermeiro-Area                                             ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Enfermeiro-Area                                             ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,4
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Enfermeiro-Area                                             ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,14,Doutorado,Enfermeiro-Area                                             ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Engenheiro-Area                                             ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Engenheiro-Area                                             ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Servente de Limpeza                                         ,Classe A (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,4
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Técnico de Laboratório Área                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Técnico de Laboratório Área                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,6
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Técnico de Laboratório Área                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,11
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Técnico de Laboratório Área                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,12
2018-12-11 19:33:05.023159,Ativo,40h,14,Doutorado,Técnico de Laboratório Área                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,4
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,IPE,UNIDADE DE EDUCAÇÃO INFANTIL IPÊ AMARELO - UEIIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Nutricionista-Habilitação                                   ,Classe E (PCCTAE),Técnico-Administrativo em Educação,IPE,UNIDADE DE EDUCAÇÃO INFANTIL IPÊ AMARELO - UEIIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Pedagogo-Área                                               ,Classe E (PCCTAE),Técnico-Administrativo em Educação,IPE,UNIDADE DE EDUCAÇÃO INFANTIL IPÊ AMARELO - UEIIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Pedagogo-Área                                               ,Classe E (PCCTAE),Técnico-Administrativo em Educação,IPE,UNIDADE DE EDUCAÇÃO INFANTIL IPÊ AMARELO - UEIIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,4,1 Grau Incompleto até 4 Série Completa,Porteiro                                                    ,Classe C (PCCTAE),Técnico-Administrativo em Educação,IPE,UNIDADE DE EDUCAÇÃO INFANTIL IPÊ AMARELO - UEIIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Psicólogo-Área                                              ,Classe E (PCCTAE),Técnico-Administrativo em Educação,IPE,UNIDADE DE EDUCAÇÃO INFANTIL IPÊ AMARELO - UEIIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Operador de Caldeira                                        ,Classe C (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Operador de Camera de Cinema e TV                           ,Classe D (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Substitutos e  Visitantes,5
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Substitutos e  Visitantes,13
2018-12-11 19:33:05.023159,Ativo,40h,14,Doutorado,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Substitutos e  Visitantes,6
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Psicólogo-Área                                              ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Secretário Executivo                                        ,Classe E (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,5,1 Grau Incompleto 5 Série a 8 Incompleto,Técnico de Laboratório Área                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Técnico de Laboratório Área                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Técnico de Laboratório Área                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Regime Jurídico Único,3
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Técnico em Mecânica                                         ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,3
2018-12-11 19:33:05.023159,Ativo,40h,9,Superior Incompleto,Técnico em Mecânica                                         ,Classe D (PCCTAE),Técnico-Administrativo em Educação,CT,CENTRO DE TECNOLOGIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Operador de Máquina de Lavanderia                           ,Classe A (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,6,1 Grau Completo - Até 8 Série Completo,Pedreiro                                                    ,Classe B (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Pintor-Área                                                 ,Classe B (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Pintor-Área                                                 ,Classe B (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Psicólogo-Área                                              ,Classe E (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,3
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Psicólogo-Área                                              ,Classe E (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Recepcionista                                               ,Classe C (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Recepcionista                                               ,Classe C (PCCTAE),Técnico-Administrativo em Educação,HUSM,HOSPITAL UNIVERSITÁRIO DE SANTA MARIA - HUSM,Regime Jurídico Único,3
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Assistente de Laboratório                                   ,Classe C (PCCTAE),Técnico-Administrativo em Educação,POLITECNICO,COLÉGIO POLITÉCNICO DA UNIVERSIDADE FEDERAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,9,Superior Incompleto,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,POLITECNICO,COLÉGIO POLITÉCNICO DA UNIVERSIDADE FEDERAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,POLITECNICO,COLÉGIO POLITÉCNICO DA UNIVERSIDADE FEDERAL DE SANTA MARIA,Regime Jurídico Único,4
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,POLITECNICO,COLÉGIO POLITÉCNICO DA UNIVERSIDADE FEDERAL DE SANTA MARIA,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Assistente em Administração                                 ,Classe D (PCCTAE),Técnico-Administrativo em Educação,POLITECNICO,COLÉGIO POLITÉCNICO DA UNIVERSIDADE FEDERAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Auxiliar de Agropecuária                                    ,Classe B (PCCTAE),Técnico-Administrativo em Educação,POLITECNICO,COLÉGIO POLITÉCNICO DA UNIVERSIDADE FEDERAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Auxiliar em Administração                                   ,Classe C (PCCTAE),Técnico-Administrativo em Educação,POLITECNICO,COLÉGIO POLITÉCNICO DA UNIVERSIDADE FEDERAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Bibliotecário-Documentalista                                ,Classe E (PCCTAE),Técnico-Administrativo em Educação,POLITECNICO,COLÉGIO POLITÉCNICO DA UNIVERSIDADE FEDERAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Enfermeiro-Area                                             ,Classe E (PCCTAE),Técnico-Administrativo em Educação,POLITECNICO,COLÉGIO POLITÉCNICO DA UNIVERSIDADE FEDERAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,14,Doutorado,Engenheiro Agrônomo                                         ,Classe E (PCCTAE),Técnico-Administrativo em Educação,POLITECNICO,COLÉGIO POLITÉCNICO DA UNIVERSIDADE FEDERAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,12,Especialização,Técnico em Assuntos Educacionais                            ,Classe E (PCCTAE),Técnico-Administrativo em Educação,POLITECNICO,COLÉGIO POLITÉCNICO DA UNIVERSIDADE FEDERAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,14,Doutorado,Técnico em Assuntos Educacionais                            ,Classe E (PCCTAE),Técnico-Administrativo em Educação,POLITECNICO,COLÉGIO POLITÉCNICO DA UNIVERSIDADE FEDERAL DE SANTA MARIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,DE,13,Mestrado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CAL,CENTRO DE ARTES E LETRAS,Regime Jurídico Único,23
2018-12-11 19:33:05.023159,Ativo,DE,14,Doutorado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CAL,CENTRO DE ARTES E LETRAS,Regime Jurídico Único,104
2018-12-11 19:33:05.023159,Ativo,40h,9,Superior Incompleto,Técnico em Enfermagem                                       ,Classe D (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Técnico em Mecânica                                         ,Classe D (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Técnico em Mecânica                                         ,Classe D (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,10,Sup. Compl. ou Habilitação Legal Eq.,Técnico em Microfilmagem                                    ,Classe D (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,13,Mestrado,Técnico em Microfilmagem                                    ,Classe D (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,40h,8,2 Grau Completo ou Técnico,Técnico em Segurança do Trabalho                            ,Classe D (PCCTAE),Técnico-Administrativo em Educação,REITORIA,REITORIA,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,20h,12,Especialização,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Substitutos e  Visitantes,5
2018-12-11 19:33:05.023159,Ativo,20h,13,Mestrado,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Substitutos e  Visitantes,1
2018-12-11 19:33:05.023159,Ativo,20h,14,Doutorado,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,CCS,CENTRO DE CIÊNCIAS DA SAÚDE,Substitutos e  Visitantes,1
2018-12-11 19:33:05.023159,Ativo,20h,10,Sup. Compl. ou Habilitação Legal Eq.,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CCSH,CENTRO DE CIÊNCIAS SOCIAIS E HUMANAS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo,20h,13,Mestrado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CCSH,CENTRO DE CIÊNCIAS SOCIAIS E HUMANAS,Regime Jurídico Único,1
2018-12-11 19:33:05.023159,Ativo Transitório,20h,13,Mestrado,PROFESSOR DO MAGISTÉRIO SUPERIOR                            ,Professor Ensino Superior,Docente,CCSH,CENTRO DE CIÊNCIAS SOCIAIS E HUMANAS,Regime Jurídico Único,2
2018-12-11 19:33:05.023159,Ativo,20h,13,Mestrado,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,CCSH,CENTRO DE CIÊNCIAS SOCIAIS E HUMANAS,Substitutos e  Visitantes,2
2018-12-11 19:33:05.023159,Ativo,20h,14,Doutorado,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,CCSH,CENTRO DE CIÊNCIAS SOCIAIS E HUMANAS,Substitutos e  Visitantes,2
2018-12-11 19:33:05.023159,Ativo,20h,13,Mestrado,PROFESSOR MAGISTÉRIO SUPERIOR - SUBSTITUTO                  ,Professor Ensino Superior,Docente,CE,CENTRO DE EDUCAÇÃO,Substitutos e  Visitantes,2
